last_updated,requisition_id,job_id,job_title,agency,client,location,pay_rate_min,pay_rate_max,pay_type,rsvps,target_rsvps,status
2025-05-28T13:38:53.188901-05:00,job-46463,,Resource Special Education Teacher,Indeed,Leona Group,"Detroit, MI",30.0,30.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.186103-05:00,job-46570,,Multicultural Research Consultant,Indeed,CVS Health,"Woonsocket, RI",50.0,53.33,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.183409-05:00,job-46571,,Intake Agent,Indeed,CVS Health,"Scottsdale, AZ",12.5,14.8,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.180728-05:00,job-46569,,Technical Support Representative,Indeed,CVS Health,"Lincoln, RI",12.0,13.5,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.177936-05:00,job-46577,,Enrollment Coordinator,Indeed,OptumCare,"Duluth, MN",16.0,16.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.175082-05:00,job-46572,,Intake Agent,Indeed,CVS Health,"Richardson, TX",12.75,14.8,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.172570-05:00,job-46496,,Order Entry Technician,Indeed,CVS Health,"Malvern, PA",16.0,18.94,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.170013-05:00,job-46445,,Accounting Services Specialist,Indeed,Paychex,"Beachwood, OH",17.0,17.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.167247-05:00,job-46561,,Clinical Support Representative,Indeed,CVS Health,"Richardson, TX",12.5,14.86,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.164594-05:00,job-46560,,Helpdesk Support Representative,Indeed,CVS Health,"Smithfield, RI",12.0,14.33,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.161890-05:00,job-46554,,Intake Agent,Indeed,CVS Health,"San Antonio, TX",11.5,13.98,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.159603-05:00,job-46556,,Enrollment Coordinator,Indeed,CVS Health,"Scottsdale, AZ",13.0,14.5,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.157281-05:00,job-46547,,Bilingual Telephonic LVN,Indeed,WellMed Medical Management (Optum/UHG),"San Antonio, TX",22.0,25.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.154520-05:00,job-46541,,Claims Processor,Indeed,OptumCare,"Santa Ana, CA",22.0,25.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.151928-05:00,job-46536,,Intake Specialist,Indeed,CVS Health,"Mount Prospect, IL",14.0,15.75,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.149516-05:00,job-46532,,Accounting Associate,Indeed,FIS Global,"Jacksonville, FL",16.0,16.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.147006-05:00,job-46525,,Paralegal,Indeed,WellMed Medical Management (Optum/UHG),"San Antonio, TX",20.0,22.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.143694-05:00,job-46521,,Pharmacy Technician,Indeed,CVS Health,"Atlanta, GA",15.5,17.92,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.141205-05:00,job-46505,,Licensed Practical Nurse,Indeed,CVS Health,"Leesburg, VA",27.0,30.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.137791-05:00,job-46499,,Patient Admissions Representative,Indeed,CVS Health,"Saint Paul, MN",14.0,15.98,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.135177-05:00,job-46201,,Healthcare Audit Specialist,Indeed,OptumCare,"Minnetonka, MN",17.33,17.33,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.131181-05:00,job-46504,,Authorization Representative,Indeed,CVS Health,"San Antonio, TX",13.5,15.33,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.128302-05:00,job-46503,,Customer Care Specialist,Indeed,CVS Health,"Lincoln, RI",13.5,15.33,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.125688-05:00,job-46468,,Pharmacy Technician - Infusion Compounding,Indeed,CVS Health,"Jacksonville, FL",14.5,16.81,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.123448-05:00,job-46407,,Web Development Analyst,Indeed,CVS Health,"Scottsdale, AZ",32.0,35.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.121088-05:00,job-46438,,Registered Nurse,Indeed,Care New England,"Warwick, RI",30.0,30.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.118470-05:00,job-46442,,Registered Nurse,Indeed,Care New England,"Providence, RI",30.0,30.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.115169-05:00,job-46449,,Pharmacy Representative,Indeed,CVS Health,"Scottsdale, AZ",13.5,15.54,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.112240-05:00,job-46399,,Healthcare Coordinator,Indeed,CVS Health,"Englewood, CO",14.0,15.82,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.109001-05:00,job-46400,,Operations Assistant,Indeed,CVS Health,"Tampa, FL",14.0,15.22,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.106387-05:00,wm-franklin,,Customer Service Representative,Indeed,Waste Management,"Franklin, TN",14.0,14.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.104173-05:00,job-46383,,Pharmacy Technician,Indeed,CVS Health,"Phoenix, AZ",13.5,15.92,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.101466-05:00,job-46389,,Insurance Verification Specialist,Indeed,CVS Health,"Monroeville, PA",15.5,17.33,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.098611-05:00,job-46390,,Tax Analyst,Indeed,"Paychex, Inc.","Rochester, NY",40.0,40.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.096235-05:00,job-46379,,Data Entry Specialist,Indeed,ADT Security Services,"Nashville, TN",10.92,17.12,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.093504-05:00,job-46359,,Patient Care Coordinator,Indeed,WellMed Medical Management,"Lakeway, TX",16.0,16.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.090799-05:00,job-46366,,Customer Service Representative,Indeed,CVS Health,"Phoenix, AZ",18.0,19.63,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.088626-05:00,job-46202,,Claims Processor,Indeed,OptumCare,"West Valley City, UT",15.0,15.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.086088-05:00,job-46370,,Benefit/Data Entry Specialist,Indeed,UnitedHealth Group,"Wausau, WI",16.0,17.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.083753-05:00,job-46361,,Senior Accountant,Indeed,Marathon,"San Antonio, TX",36.0,42.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.081127-05:00,job-46356,,Administrative Assistant,Indeed,"Paychex, Inc.","Charlotte, NC",15.5,15.5,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.078804-05:00,job-46362,,Recruiter 2,Indeed,Marathon,"San Antonio, TX",24.0,29.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.076579-05:00,job-46354,,Patient Intake Coordinator,Indeed,CVS Health,"Mount Prospect, IL",15.0,16.95,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.074012-05:00,job-46253,,Credit Specialist,Indeed,"Paychex, Inc.","Rochester, NY",14.0,14.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.071625-05:00,job-46300,,Unemployment Benefits Specialist,Indeed,"Paychex, Inc.","Rochester, NY",14.0,14.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.069262-05:00,walmart-8-12,,Customer Service Representative,Indeed,Walmart,"Charlotte, NC",14.0,14.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.066520-05:00,job-46348,,Customer Service Representative,Indeed,CVS Health,"Orlando, FL",13.5,15.54,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.064145-05:00,job-46318,,Medical Assistant,Indeed,OptumCare,"Las Vegas, NV",16.5,16.5,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.061094-05:00,job-46326,,Licensed Practical Nurse,Indeed,CVS Health,"Quincy, MA",27.0,30.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.058121-05:00,job-46342,,Accounting Specialist,Indeed,"Paychex, Inc.","Beachwood, OH",19.0,19.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.055585-05:00,job-46329,,Phlebotomy Licensed Vocational Nurse,Indeed,CVS Health,"Sherman Oaks, CA",27.0,30.33,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.053191-05:00,job-46315,,Marketing Data Analyst Assistant,Indeed,CVS Health,"Northbrook, IL",19.0,22.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.050763-05:00,job-46265,,Pharmacy Technician - Infusion Compounding,Indeed,CVS Health,"Norwood, MA",18.0,20.03,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.048425-05:00,job-46312,,Telephonic LVN,Indeed,WellMed Medical Management (Optum/UHG),"San Antonio, TX",24.0,28.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.045857-05:00,job-46271,,Dental Assistant,Indeed,Coast Dental,"Naples, FL",15.0,20.0,PayType.HOURLY,0,,closed
2026-03-06T21:42:12.249389-06:00,job-46235,,Claims Processor,Indeed,Optum,"La Palma, CA",22.0,25.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.040943-05:00,job-46267,,Administrative Support,Indeed,ADT Security Services,"Modesto, CA",12.0,23.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.038465-05:00,job-46266,,Pharmacy Technician - Infusion Compounding,Indeed,CVS Health,"Solon, OH",15.0,17.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.036084-05:00,job-46208,,Clinical Coordinator,Indeed,OptumCare,"Eden Prairie, MN",16.0,16.5,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.032817-05:00,job-46233,,Customer Service Representative,Indeed,CVS Health,"Wilkes-Barre, PA",12.5,14.68,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.029591-05:00,job-46242,,Nurse Practitioner,Indeed,CVS Health,"Minnetonka, MN",50.0,65.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.026760-05:00,job-46232,,Claims Processor,Indeed,WellMed Medical Management (Optum/UHG),"San Antonio, TX",14.5,14.5,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.024229-05:00,job-45628,,Pharmacy Biller/Auditor,Indeed,BioPlus,"Altamonte Springs, FL",17.0,17.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.021857-05:00,job-45721,,Medical Assistant,Indeed,"Pediatric Health Care Alliance, LLC","Lithia, FL",15.0,15.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.019613-05:00,job-46001,,Dental Receptionist,Indeed,Coast Dental,"Naples, FL",13.0,15.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.016656-05:00,job-46154,,Benefits and Eligibility Specialist,Indeed,Allergy Asthma,"Altamonte Springs, FL",15.0,17.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.013500-05:00,job-46164,,Licensed Practical Nurse,Indeed,CVS Health,"Alexandria, VA",27.0,30.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.010989-05:00,job-46165,,Licensed Practical Nurse,Indeed,CVS Health,"Washington, DC",27.0,30.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.008195-05:00,job-46113,,Sales Recruiter,Indeed,ADT Security,"Aurora, CO",25.0,42.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.005221-05:00,job-46159,,Data Entry Representative,Indeed,CVS Health,"Richardson, TX",13.0,14.86,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.002484-05:00,job-46142,,Medical Assistant,Indeed,WellMed Medical Management,"Seffner, FL",16.0,16.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:53.000118-05:00,job-46110,,Administrative Assistant,Indeed,OptumCare,"Ontario, CA",16.5,16.5,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.997271-05:00,job-46158,,Registered Nurse,Indeed,Encompass Health Corporation,"Ocala, FL",30.0,30.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.994688-05:00,job-46149,,Utilization Review Nurse,Indeed,WellMed Medical Management,"San Antonio, TX",28.0,28.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.992442-05:00,job-46152,,Administrative Assistant,Indeed,OptumCare,"Wausau, WI",18.0,18.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.989880-05:00,job-46129,,Data Entry Specialist,Indeed,CVS Health,"Chandler, AZ",13.0,14.86,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.987372-05:00,job-46130,,Pharmacy Technician,Indeed,CVS Health,"Mount Prospect, IL",15.0,16.95,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.985104-05:00,job-46046,,Registered Dietician,Indeed,CVS Health,"Spring, TX",26.0,28.18,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.982638-05:00,job-46138,,Pharmacy Technician,Indeed,CVS Health,"Monroeville, PA",16.0,17.8,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.980125-05:00,job-46136,,Health Management Consultant,Indeed,BCBS,"Buffalo, NY",24.0,24.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.977434-05:00,job-45990,,Creative Web Developer,Indeed,CVS Health,"Woonsocket, RI",40.0,43.83,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.974665-05:00,job-35171,,Remote E/M Coder,Indeed,Optum,Remote,22.0,26.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.972382-05:00,job-46098,,Business Analyst,Indeed,Wounded Warrior Project,"Jacksonville, FL",25.0,26.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.969778-05:00,job-46095,,Packaging Technician,Indeed,CVS Health,"Monroeville, PA",14.0,15.22,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.967601-05:00,job-46057,,Prior Authorization RN,Indeed,Care New England,"Providence, RI",47.0,47.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.965320-05:00,job-46087,,Registered Dental Hygienist,Indeed,Coast Dental,"Marietta, GA",31.5,31.5,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.963191-05:00,job-46086,,Order Entry Technician,Indeed,CVS Health,"Saint Rose, LA",16.0,17.8,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.960927-05:00,job-46093,,Med D Biller,Indeed,PharMerica,"Arlington, TX",17.0,17.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.958417-05:00,job-46072,,Pharmacist,Indeed,CVS Health,"Atlanta, GA",69.0,73.86,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.956083-05:00,job-46081,,Pharmacy Technician,Indeed,CVS Health,"San Diego, CA",15.5,17.33,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.953422-05:00,job-46074,,Pharmacist,Indeed,CVS Health,"New York, NY",69.0,73.86,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.950846-05:00,job-45997,,Administrative Assistant,Indeed,Paychex,"Beachwood, OH",17.0,17.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.948537-05:00,job-46080,,Pharmacy Technician in Training,Indeed,CVS Health,"San Antonio, TX",13.0,15.04,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.945934-05:00,job-46073,,Business Analysis Consultant,Indeed,OptumCare,"Minnetonka, MN",65.0,90.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.943394-05:00,job-46026,,Administrative Support,Indeed,CVS Health,"Monroeville, PA",16.0,18.16,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.941044-05:00,job-45750,,Billing Representative,Indeed,OptumCare,"Minnetonka, MN",18.0,21.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.938605-05:00,job-46049,,Packaging Technician,Indeed,CVS Health,"Hickory, NC",13.75,15.22,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.936348-05:00,job-46035,,Customer Service Representative,Indeed,CVS Health,"Lincoln, RI",13.5,15.33,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.933902-05:00,job-46024,,Pharmacy Technician,Indeed,CVS Health,"Mount Prospect, IL",17.0,18.94,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.931182-05:00,job-45160,,Dental Assistant,Indeed,Coast Dental,"West Melbourne, FL",12.0,22.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.928839-05:00,job-46047,,Administrative Assistant,Indeed,CVS Health,"Woonsocket, RI",14.0,15.82,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.926155-05:00,wtw-4122b,,Benefits Customer Service Rep,Indeed,Willis Towers Watson,"Minneapolis, MN",16.75,16.75,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.923711-05:00,wtw-4122a,,Benefits Customer Service Rep,Indeed,Willis Towers Watson,"Minneapolis, MN",16.25,16.75,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.921556-05:00,job-46023,,Pharmacy Services Representative,Indeed,CVS Health,"Monroeville, PA",14.5,16.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.919321-05:00,job-46021,,Pharmacy Technician,Indeed,Optum,"Chandler, AZ",14.0,16.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.917136-05:00,job-46019,,Social Compliance Analyst,Indeed,CVS Health,"Woonsocket, RI",16.75,18.66,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.914986-05:00,job-46016,,Data Entry Specialist,Indeed,CVS Health,"Irving, TX",13.0,14.86,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.912823-05:00,job-45852,,Bilingual LPN,Indeed,Agape Community Health,"Jacksonville, FL",15.0,21.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.910439-05:00,job-45932,,Bilingual Patient Access Rep,Indeed,Agape Community Health,"Jacksonville, FL",15.0,15.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.908242-05:00,job-45996,,College Recruiter,Indeed,OptumCare,"Basking Ridge, NJ",40.0,45.33,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.905802-05:00,job-45984,,Telephonic LPN,Indeed,WellMed Medical Management,"Tampa, FL",23.0,26.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.903562-05:00,job-45963,,Customer Care Specialist,Indeed,CVS Health,"Lincoln, RI",14.0,15.33,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.901385-05:00,job-45890,,Pharmacy Technician,Indeed,CVS Health,"Seattle, WA",14.5,16.95,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.898906-05:00,job-45998,,Medical Billing Representative,Indeed,OptumCare,"New Hyde Park, NY",20.0,23.33,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.896701-05:00,job-45994,,Pharmacy Credentialing Specialist,Indeed,CVS Health,"Scottsdale, AZ",28.0,31.32,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.894172-05:00,job-45993,,Pharmacy Technician,Indeed,CVS Health,"Cumberland, RI",15.0,16.95,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.892053-05:00,cb-373,,Business Banking Contact Center CSR,Indeed,Citizens Bank,"Riverside, RI",19.0,20.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.889395-05:00,cb-471,,Consumer/Home Equity Processor II,Indeed,Citizens Bank,"Warwick, RI",16.0,17.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.886837-05:00,job-45959,,Pharmacy Clerk,Indeed,CVS Health,"San Diego, CA",11.0,12.8,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.884517-05:00,job-45964,,Customer Service Representative,Indeed,CVS Health,"Phoenix, AZ",14.0,15.54,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.882015-05:00,s4-nrg-ne-0722,,Inbound Sales Rep - NE Energy,Indeed,S4,"Houston, TX",10.0,10.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.879805-05:00,s4-0819-s,,Bilingual Inbound Sales - Reliant,Indeed,S4,"Houston, TX",11.0,11.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.877607-05:00,s4-0819-e,,Inside Sales Representative,Indeed,S4,"Houston, TX",10.0,10.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.875110-05:00,s4-0729-ne,,Outbound Sales Rep - NE Energy,Indeed,S4,"Houston, TX",10.0,11.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.872817-05:00,s4-0805-att,,Outbound Sales Rep - AT&T,Indeed,S4,"Houston, TX",8.0,8.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.870146-05:00,job-45948,,Nurse Practitioner,Indeed,CVS Health,"Mustang, OK",53.0,57.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.867822-05:00,job-45943,,Senior Functional Business Analyst,Indeed,SunTrust,"Atlanta, GA",44.56,44.56,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.865220-05:00,job-45912,,Data Entry Specialist,Indeed,FIS Global,"Cranberry Township, PA",14.13,14.5,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.862997-05:00,job-45956,,Data Entry Specialist,Indeed,CVS Health,"Mount Prospect, IL",14.0,15.82,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.860639-05:00,job-45951,,Accounts Receivable Specialist,Indeed,CVS Health,"Monroeville, PA",17.0,18.16,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.858213-05:00,job-45950,,Order Entry Technician,Indeed,CVS Health,"Wilkes-Barre, PA",13.5,15.33,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.856047-05:00,job-45925,,Benefits Underwriting Specialist,Indeed,Paychex,"Saint Petersburg, FL",15.0,15.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.853601-05:00,fiserv-hickory-08-07,,Customer Service Representative,Indeed,Fiserv,"Hickory, NC",13.5,13.5,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.850939-05:00,core-9461,,Tech Support CSR,Indeed,CoreLogic,"Chantilly, VA",19.25,19.25,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.848667-05:00,job-45920,,Client Services Specialist,Indeed,CVS Health,"Ontario, CA",15.0,16.54,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.845984-05:00,job-45913,,Settlement Analyst,Indeed,SunTrust,"Atlanta, GA",39.46,39.46,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.843194-05:00,job-45903,,Dental Assistant,Indeed,Coast Dental,"Tampa, FL",12.0,22.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.840937-05:00,job-45883,,Pharmacy Technician in Training,Indeed,CVS Health,"Richardson, TX",14.0,15.92,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.838397-05:00,job-45888,,Customer Service Specialist,Indeed,CVS Health,"Monroeville, PA",13.5,15.54,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.836213-05:00,job-45876,,Accounting Assistant,Indeed,OptumCare,"Schaumburg, IL",16.0,16.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.833799-05:00,job-45391,,Sterile Processing Technician,Indeed,Tampa General Hospital,"Tampa, FL",16.0,18.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.831139-05:00,job-45498,,Dental Assistant,Indeed,Coast Dental,"Cape Coral, FL",12.0,22.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.828679-05:00,job-45753,,Pharmacy Warehouse Technician,Indeed,CVS Health,"Mount Prospect, IL",15.0,16.2,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.825987-05:00,job-45882,,Benefits Verification Representative,Indeed,CVS Health,"Chandler, AZ",14.0,15.5,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.823665-05:00,fa-9382565,,Escrow Receptionist,Indeed,First American,"Northbrook, IL",12.0,15.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.821432-05:00,dnb-487,,Call Center Representative,Indeed,Dunn N Bradstreet,"Shelton, CT",12.0,12.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.818992-05:00,core-9473,,Finance Analyst,Indeed,CoreLogic,"Irvine, CA",32.0,36.5,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.816669-05:00,shamrock-6483,,Receptionist,Indeed,Shamrock Foods Company,"Scottsdale, AZ",15.0,15.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.814340-05:00,job-45862,,Helpdesk Support Representative,Indeed,CVS Health,"Smithfield, RI",12.0,14.33,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.811933-05:00,job-45851,,Accounting Services Specialist,Indeed,Paychex,"Rochester, NY",17.0,17.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.809387-05:00,job-44937,,Registered Dental Hygienist,Indeed,Coast Dental,"Orlando, FL",31.5,31.5,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.807045-05:00,job-45134,,Dental Assistant,Indeed,Coast Dental,"Titusville, FL",12.0,22.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.804883-05:00,job-45779,,Dental Assistant,Indeed,Coast Dental,"Gainesville, FL",12.0,22.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.802549-05:00,job-45856,,Welcome Coordinator,Indeed,Wounded Warrior Project,"San Diego, CA",16.0,20.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.800279-05:00,job-45844,,Customer Service Representative,Indeed,CVS Health,"Monroeville, PA",13.5,15.54,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.797848-05:00,job-45840,,Pharmacist,Indeed,CVS Health,"Jacksonville, FL",50.0,62.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.795605-05:00,job-45824,,Escrow Officer,Indeed,Fidelity National Financial,"Peoria, AZ",18.0,21.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.793322-05:00,wm-76069,,Dispatcher,Indeed,Waste Management,"Columbia, MD",16.0,16.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.791031-05:00,deloitte-6538,,Seasonal Campus Recruiter,Indeed,Deloitte,"San Francisco, CA",18.0,21.25,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.788725-05:00,deliotte-6708,,Campus Recruiting Office Coordinator,Indeed,Deloitte,"Cincinnati, OH",19.0,21.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.786402-05:00,job-45818,,Paralegal,Indeed,ADT Security,"Boca Raton, FL",17.85,28.57,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.784044-05:00,job-45820,,General Account Coordinator,Indeed,CVS Health,"Scottsdale, AZ",15.0,17.33,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.781733-05:00,job-45804,,Loss Mitigation Specialist,Indeed,SunTrust,"Richmond, VA",26.87,26.87,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.779114-05:00,job-45777,,Pharmacy Technician,Indeed,CVS Health,"Totowa, NJ",18.0,20.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.776586-05:00,job-45787,,Pharmacy Technician,Indeed,PharMerica,"Everett, WA",20.0,20.5,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.774179-05:00,job-45786,,Healthcare Customer Service Representative,Indeed,CVS Health,"Mount Prospect, IL",14.0,17.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.770242-05:00,job-45709,,Clerical Assistant,Indeed,CVS Health,"Englewood, CO",10.0,12.8,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.767630-05:00,job-45763,,Claims Processor,Indeed,OptumCare,"Irvine, CA",20.0,25.0,PayType.HOURLY,0,,closed
2025-05-28T13:38:52.765139-05:00,job-45697,,Mortgage Loan Coordinator,Indeed,SunTrust,"Glen Allen, VA",20.75,20.75,PayType.HOURLY,0,,closed
